userID,itemID,item_bought_next_28_days
45867,4601,0.0
16065,26190,0.0
20612,17419,0.0
26232,31239,0.0
27276,16059,0.0
6009,7492,0.0
37371,3837,0.0
24396,6086,0.0
30389,5801,1.0
11258,18567,0.0
26008,29989,1.0
25376,30075,1.0
25128,17167,0.0
32004,11219,0.0
24698,17696,1.0
17160,24763,0.0
44213,3520,0.0
44322,16215,1.0
11706,9146,0.0
21026,7021,0.0
40480,28260,1.0
243,637,0.0
23354,1649,0.0
14129,8385,0.0
43528,20791,0.0
23326,7391,0.0
15069,18181,0.0
3326,10875,0.0
31444,24905,0.0
17027,30292,0.0
7949,3678,0.0
24784,9492,0.0
8280,6890,0.0
23606,6261,0.0
40643,5221,0.0
29400,20694,0.0
44754,1782,0.0
24672,29505,1.0
8912,3678,0.0
44048,12782,0.0
2604,10382,1.0
39661,9515,0.0
11184,25189,0.0
21337,19261,0.0
39652,19049,1.0
16860,9798,0.0
700,461,0.0
2281,26152,0.0
29119,29345,0.0
43980,17422,0.0
28795,7644,1.0
21201,1970,0.0
40012,7042,0.0
17600,29657,0.0
2326,395,0.0
10524,22471,0.0
33643,20164,0.0
31725,743,1.0
30915,9379,1.0
29481,8142,0.0
17041,18822,1.0
41389,4027,0.0
13375,11535,0.0
36329,25583,1.0
7525,1489,0.0
8242,32148,1.0
31543,3804,1.0
11004,19768,0.0
6333,10641,0.0
33824,22863,0.0
19056,29390,0.0
31702,31702,0.0
21454,6090,0.0
5003,10703,0.0
8063,352,0.0
21244,5616,0.0
40473,28522,1.0
10132,17089,0.0
7589,22978,0.0
28359,7429,0.0
26865,28737,1.0
4974,27258,0.0
43038,21690,0.0
3044,11188,0.0
30084,29657,0.0
34265,18863,0.0
8745,2667,0.0
4264,4844,0.0
29675,3179,0.0
19266,1012,0.0
8822,466,0.0
12484,1782,0.0
17988,17458,1.0
4555,31701,1.0
15993,26136,0.0
35998,4832,0.0
15682,18181,0.0
1711,22427,0.0
13347,1782,0.0
31423,21330,0.0
10643,16059,0.0
24042,21844,0.0
3159,20131,0.0
27915,16629,0.0
28018,24392,0.0
10941,16059,0.0
19833,18615,0.0
23110,31258,0.0
12341,47,0.0
13861,3601,0.0
11904,18780,0.0
21894,7318,0.0
23142,1336,1.0
29122,13020,0.0
27656,19047,0.0
32330,21500,0.0
15955,30133,1.0
28369,29322,0.0
11240,6792,0.0
42689,15092,0.0
17869,16330,0.0
23362,13526,0.0
25931,29759,0.0
23141,17363,1.0
10495,7032,0.0
3986,5209,1.0
16027,32263,1.0
3673,21343,0.0
11980,26801,0.0
19092,2476,0.0
13236,2724,0.0
33443,16259,1.0
32754,29000,0.0
27058,18630,0.0
35810,6543,0.0
37718,12528,1.0
7182,28140,1.0
10236,9134,0.0
8528,1970,0.0
18861,26381,0.0
27904,11710,0.0
574,13828,0.0
31926,18630,0.0
42079,3353,0.0
3739,27948,0.0
35209,13025,0.0
23248,24236,0.0
823,29522,0.0
18127,5350,0.0
2947,28400,0.0
6318,8615,0.0
19291,27968,0.0
14651,24535,0.0
6757,9649,0.0
19347,18630,0.0
1243,7782,0.0
32088,6169,0.0
13744,3113,1.0
23125,11710,0.0
15600,9333,0.0
5878,14971,1.0
6439,17645,0.0
22130,6147,0.0
12261,17014,1.0
7180,27522,0.0
38066,21404,0.0
11522,25802,0.0
23472,12685,0.0
21785,25967,0.0
23846,34,1.0
13115,445,0.0
33118,30712,0.0
10592,5756,0.0
19535,24389,0.0
8598,875,0.0
11355,16765,0.0
29546,2761,1.0
26880,12872,0.0
13329,31294,0.0
12484,5349,1.0
30743,6764,0.0
11638,27968,0.0
33122,27714,0.0
11048,19870,0.0
42936,21011,0.0
38649,24566,0.0
18190,16059,0.0
2110,15701,1.0
39240,4604,0.0
23918,1290,0.0
9021,29033,0.0
43060,4899,0.0
21989,12940,0.0
23751,7739,1.0
31611,91,0.0
31539,20403,0.0
40978,25152,0.0
9617,6746,0.0
2424,3904,0.0
40599,29820,0.0
21092,8935,0.0
19125,30895,0.0
27318,24763,0.0
35862,32481,0.0
14302,4901,1.0
3817,25978,0.0
20065,13752,0.0
34971,3769,0.0
13622,16454,1.0
3580,20150,0.0
5681,31244,0.0
15756,18630,0.0
8644,1925,0.0
40722,18896,0.0
10152,16286,0.0
15165,9256,0.0
25995,14361,1.0
29064,5221,0.0
44973,19768,0.0
16695,20515,0.0
29210,14606,0.0
431,10548,0.0
26995,19725,0.0
31803,20336,0.0
43968,29728,0.0
43273,11928,0.0
13982,5474,0.0
35536,12911,0.0
27021,9649,0.0
14596,7894,0.0
39492,3782,0.0
41795,2973,1.0
23936,10057,0.0
33416,7509,1.0
44935,15092,0.0
1507,24299,0.0
25165,1970,1.0
40810,24815,1.0
45593,12063,0.0
8202,11434,0.0
18391,22963,1.0
5398,17269,0.0
15007,12457,0.0
11715,13392,0.0
27933,20945,1.0
29477,24107,0.0
44319,20131,1.0
3744,24190,0.0
10234,29657,0.0
30170,26660,0.0
45035,11251,1.0
32648,31702,0.0
12176,20478,1.0
17124,24763,0.0
38353,18630,0.0
7321,18843,0.0
933,883,0.0
40951,16975,0.0
35162,3678,0.0
32249,28260,0.0
25085,17497,0.0
38327,16362,0.0
27170,111,1.0
16573,21007,1.0
30959,20751,0.0
6642,16806,0.0
5549,12528,0.0
12829,20436,0.0
5926,17268,0.0
14968,4660,0.0
21044,19959,0.0
22181,15390,1.0
12205,1475,0.0
16504,4601,0.0
44767,23050,1.0
34290,17193,1.0
22599,3997,0.0
42476,8004,0.0
16552,9066,0.0
4084,29820,0.0
4593,13708,0.0
36551,637,0.0
43091,27635,0.0
40129,4063,0.0
33851,29657,0.0
30378,30320,0.0
26185,11213,0.0
6551,8563,0.0
22784,12397,0.0
2443,8155,0.0
29064,5144,1.0
20888,24165,0.0
16159,5154,1.0
11650,7470,0.0
12642,24795,1.0
18420,23717,0.0
34717,10651,0.0
26066,25677,1.0
19936,11198,0.0
17803,28784,1.0
9124,26072,0.0
7614,18292,0.0
34807,20106,0.0
1515,29657,0.0
32372,8964,0.0
8452,18630,1.0
4849,11821,0.0
613,8065,0.0
40466,9429,0.0
24769,19871,0.0
29648,11188,0.0
19867,17317,0.0
35231,29657,1.0
41296,17672,0.0
10336,8679,0.0
38833,29079,0.0
25414,19932,0.0
14139,5260,1.0
3579,16483,0.0
13678,31503,0.0
30242,26207,0.0
32202,11030,0.0
36799,11251,0.0
5387,29657,0.0
5494,31803,0.0
32656,20485,1.0
11199,24450,0.0
44588,5557,0.0
30438,23257,0.0
4050,17026,0.0
5731,28078,0.0
14549,21178,0.0
38742,8563,1.0
31944,2682,0.0
28803,24299,0.0
24676,10033,0.0
4815,6552,0.0
924,1970,0.0
44826,4061,0.0
10936,11199,0.0
15786,21021,0.0
6065,21154,0.0
37273,4806,1.0
39849,13628,0.0
14723,131,0.0
40691,31236,0.0
24679,12520,1.0
45879,18138,0.0
7199,14450,0.0
32265,18584,0.0
4223,6252,0.0
25360,30429,1.0
38835,19649,0.0
18303,15483,1.0
42516,17125,0.0
19920,12588,0.0
12047,17317,0.0
39491,31849,0.0
25195,29161,0.0
21807,21240,0.0
14653,19043,0.0
31843,26256,0.0
8376,19267,1.0
20353,31893,0.0
12355,2877,0.0
41188,14445,0.0
13263,18571,1.0
37111,4212,0.0
30266,19267,1.0
32020,17203,0.0
19689,29307,0.0
4522,13053,0.0
22553,29778,0.0
1656,5170,0.0
36360,5221,0.0
30430,28814,0.0
20799,13675,0.0
18773,9558,0.0
2503,18625,0.0
18577,13576,1.0
39052,30015,1.0
12384,24299,0.0
25219,31849,0.0
14218,27068,0.0
14189,882,0.0
30918,10648,0.0
39850,26906,1.0
39628,19932,0.0
8116,17807,0.0
13979,5221,1.0
4973,26342,0.0
24888,20968,1.0
28623,19043,0.0
28200,6654,0.0
11789,10042,0.0
22166,27179,1.0
40317,10961,0.0
1785,3837,0.0
26742,2399,0.0
4946,21710,0.0
4799,29924,0.0
38358,14815,0.0
18581,2550,0.0
28521,27150,0.0
39720,21163,0.0
808,10046,0.0
29362,22978,0.0
22241,24254,0.0
5409,22978,1.0
1699,9262,0.0
24630,12836,0.0
981,23050,1.0
41490,26503,0.0
21011,20131,0.0
23746,7627,0.0
31319,12998,0.0
43169,10063,0.0
8973,11188,0.0
17778,20907,0.0
23530,11155,0.0
37215,25967,0.0
23158,4702,0.0
35003,19441,0.0
33081,16005,1.0
19416,31275,0.0
12545,17453,1.0
19325,28522,0.0
27732,17317,1.0
40042,28827,0.0
36151,25993,1.0
40502,32332,0.0
25959,6876,0.0
19464,6338,0.0
43736,8004,0.0
7168,17031,0.0
28540,12733,0.0
28739,20150,0.0
21667,24943,0.0
7749,5221,1.0
23258,15730,1.0
44574,26295,0.0
17858,1781,0.0
15833,23472,1.0
35959,23175,0.0
16764,11047,0.0
9587,14016,0.0
27392,24389,1.0
35856,28140,0.0
40309,29657,0.0
236,21573,0.0
19672,10440,1.0
43714,17089,0.0
39686,20403,0.0
10676,13576,0.0
7493,31812,1.0
45132,5373,0.0
11983,19267,0.0
41312,16886,1.0
1193,25129,1.0
5287,18630,0.0
41538,26332,0.0
2727,1756,0.0
39089,9262,0.0
16314,28454,0.0
5180,24118,1.0
25565,26387,0.0
16956,882,0.0
12481,11392,1.0
19296,8648,0.0
37459,20233,0.0
25033,28727,0.0
36236,27750,0.0
33282,23734,0.0
21851,20159,0.0
25929,20478,0.0
10398,10912,0.0
18489,26273,0.0
23745,14573,0.0
13221,30901,1.0
38792,6768,0.0
6856,24815,0.0
15344,4325,0.0
12381,17293,0.0
44793,21387,0.0
30035,28361,0.0
32325,32248,0.0
26784,22507,0.0
28617,21690,0.0
30200,12925,0.0
1898,17920,0.0
11387,8924,0.0
38862,15361,1.0
20129,19752,0.0
19656,12383,1.0
6002,7391,1.0
10031,22417,0.0
16486,22963,0.0
36865,27179,0.0
4054,4815,0.0
6166,3520,0.0
28674,5349,1.0
43440,30852,0.0
1313,26443,0.0
37093,32647,0.0
25822,13217,0.0
44543,18630,0.0
15798,10452,0.0
13722,29370,0.0
44293,15922,0.0
22510,25677,0.0
39095,27871,0.0
30009,14420,1.0
34569,3027,0.0
20650,28709,1.0
36309,29657,0.0
35066,5221,1.0
9563,22978,1.0
3083,7470,0.0
16692,24107,0.0
21888,30397,0.0
3318,9649,0.0
10471,21264,0.0
18493,29225,0.0
16003,25663,0.0
6069,31079,0.0
11964,2550,1.0
21261,7208,1.0
20358,854,0.0
43990,32349,0.0
9920,3034,0.0
28748,28289,0.0
39120,10315,0.0
26815,1306,0.0
38121,29657,0.0
31382,31033,0.0
7215,31079,1.0
34362,28436,1.0
43630,23582,0.0
13332,637,0.0
19612,30986,0.0
2110,8532,1.0
5996,7997,0.0
38175,14164,0.0
26877,4702,0.0
14329,4402,0.0
35597,2418,0.0
10553,12872,0.0
11776,711,0.0
29971,8793,0.0
29368,18569,0.0
20189,1781,0.0
18593,20131,0.0
20003,23115,0.0
41677,24815,0.0
23980,18570,0.0
2911,14815,0.0
39131,11434,0.0
8072,4418,0.0
1435,29895,0.0
28188,9221,0.0
27791,32288,0.0
28701,9379,0.0
43528,20131,0.0
3569,5577,0.0
39716,1660,0.0
44800,15708,0.0
4597,18181,0.0
34124,23001,1.0
36795,31683,0.0
40929,20919,0.0
16601,31073,0.0
18623,30918,0.0
10782,11001,1.0
32367,6764,0.0
2530,10507,0.0
35240,23050,0.0
41812,1736,0.0
18190,17089,0.0
5988,878,0.0
39081,31430,0.0
37185,4832,0.0
44764,15730,0.0
17332,21690,0.0
24271,18796,0.0
40598,14208,0.0
36652,23914,0.0
19745,25363,0.0
1039,22963,1.0
7320,31409,0.0
34971,18413,1.0
3648,11454,1.0
31013,10912,0.0
9344,23402,0.0
20271,13459,0.0
4753,11878,1.0
34271,18759,0.0
9203,312,0.0
43632,13047,0.0
10391,17497,0.0
31908,15290,0.0
39017,8371,0.0
12719,2264,1.0
28606,4060,0.0
1893,31702,0.0
15685,26413,0.0
13474,4927,0.0
24676,20058,0.0
18925,25167,0.0
11832,12528,1.0
40998,27866,0.0
39914,23914,0.0
42104,31784,0.0
34375,13752,0.0
16458,32349,0.0
34662,16878,0.0
38637,15005,0.0
3027,8274,0.0
4820,1782,0.0
17085,24569,0.0
2714,20478,0.0
44700,7296,1.0
37846,26273,0.0
6368,17763,1.0
43644,21215,1.0
14228,13791,0.0
32978,20751,0.0
16867,12457,0.0
23924,13676,1.0
11033,19325,1.0
20303,3619,1.0
5694,30546,0.0
37584,20131,0.0
36657,23627,0.0
23948,19970,0.0
12650,21690,0.0
38837,24763,0.0
32181,32075,0.0
20201,23992,0.0
23871,11513,0.0
2026,5262,0.0
40155,5468,0.0
22522,9262,0.0
41088,21070,0.0
1573,25167,0.0
24739,2475,0.0
32057,32737,0.0
26624,4013,1.0
16167,31683,1.0
3382,26141,0.0
29747,32752,0.0
11391,47,0.0
3511,21690,0.0
40863,11380,0.0
27197,3687,0.0
31909,27052,1.0
21986,1705,0.0
20310,12742,0.0
36973,12125,1.0
24957,27334,1.0
14005,7152,0.0
5305,25993,0.0
43041,28708,1.0
31815,28140,0.0
32254,29657,0.0
8917,30511,0.0
16027,23255,0.0
31030,13526,0.0
40956,24051,0.0
3243,2831,0.0
35567,8615,0.0
10971,3074,1.0
39448,743,0.0
20025,18630,0.0
16443,6731,1.0
43488,1970,1.0
38862,3997,1.0
21244,17268,0.0
37728,24236,1.0
33169,5112,0.0
12158,26494,1.0
32748,12063,0.0
43126,7146,0.0
7568,20508,0.0
3431,30546,0.0
3119,15667,0.0
28781,22180,0.0
39311,7976,0.0
20453,20672,0.0
790,4418,0.0
35003,4061,0.0
42916,19676,0.0
6893,26468,0.0
30804,23337,0.0
14811,15037,1.0
3256,8705,0.0
2372,6912,0.0
30712,20131,1.0
12387,28147,0.0
20848,2591,0.0
43833,32305,0.0
3843,21146,0.0
37624,26790,1.0
17086,5221,0.0
41,30759,0.0
38156,24450,0.0
4335,26662,0.0
33479,24134,0.0
22102,31361,1.0
17013,25535,0.0
20499,17699,0.0
1021,10452,0.0
22728,30653,0.0
37658,26851,0.0
19038,23582,1.0
9559,22993,0.0
34422,16286,0.0
34752,23148,1.0
29619,29794,0.0
43512,9185,0.0
2469,18006,0.0
41544,19649,0.0
9033,11188,0.0
39839,23635,0.0
23249,23899,1.0
6683,22688,0.0
5303,9638,0.0
45584,23148,0.0
7320,14164,0.0
2162,16824,1.0
26582,20150,1.0
32886,19568,0.0
40681,19359,0.0
25884,2296,0.0
16626,11930,0.0
21465,30511,0.0
46095,29657,0.0
35490,32565,0.0
13979,2013,0.0
20590,16415,0.0
31499,15188,0.0
15483,17419,0.0
18306,29657,0.0
4060,23751,0.0
14716,12773,0.0
5957,1414,1.0
29183,6888,0.0
5027,11307,0.0
7181,2113,0.0
6198,14513,0.0
44558,32195,0.0
30105,19768,0.0
42026,10920,0.0
17364,23736,0.0
31848,7274,0.0
44975,17549,0.0
24682,30368,0.0
22930,445,0.0
45336,32007,0.0
38493,26503,0.0
7242,7976,1.0
15092,18875,1.0
32065,13951,0.0
19716,9906,0.0
5029,28140,0.0
3154,10849,1.0
22308,40,0.0
5661,10299,1.0
3986,3817,1.0
13696,18799,1.0
268,15048,0.0
6767,22371,0.0
14287,637,1.0
40942,4787,0.0
2970,6853,0.0
26887,18630,1.0
22159,19443,0.0
36159,23403,0.0
13089,20138,0.0
17495,21154,0.0
41630,102,0.0
6589,24090,0.0
26620,7746,0.0
18066,20003,1.0
23829,26381,0.0
22635,16005,0.0
5122,2802,0.0
30637,17785,0.0
25978,1651,0.0
45561,1449,1.0
34281,13576,0.0
21166,4091,0.0
30937,21330,0.0
40146,28877,0.0
37322,2025,0.0
44299,31679,0.0
26632,19032,0.0
4965,27179,0.0
32274,21290,1.0
41071,26017,1.0
4037,10945,0.0
19885,29660,0.0
2982,27273,0.0
20277,3971,0.0
31007,4600,0.0
30388,9568,0.0
20649,29203,0.0
29749,11155,0.0
3878,30133,0.0
18434,13328,0.0
22589,31679,0.0
39127,32007,0.0
8661,11994,0.0
9065,2735,0.0
4964,13027,0.0
30035,1705,0.0
42126,25697,1.0
10929,29044,1.0
26737,30511,0.0
28721,19043,0.0
15339,4383,0.0
16742,20131,0.0
32448,17702,0.0
6430,4660,0.0
5204,31895,0.0
13653,18178,0.0
5538,20317,1.0
12644,17735,1.0
17813,29657,0.0
9319,9621,0.0
23522,11526,0.0
25953,17568,0.0
17607,12733,0.0
108,18796,0.0
8702,11188,1.0
33741,13490,0.0
4026,13330,0.0
22785,8936,0.0
30480,21404,1.0
2230,562,0.0
6946,5912,1.0
45219,5191,0.0
28399,13747,0.0
24111,20607,1.0
22545,30362,0.0
30295,11188,0.0
25160,2475,0.0
27523,13466,0.0
43369,4842,1.0
36509,5750,1.0
19330,27695,0.0
8238,1981,1.0
1819,27968,0.0
39148,3831,1.0
6382,16017,0.0
7061,24904,0.0
45952,30331,1.0
3356,2321,1.0
18286,9,1.0
18934,2702,0.0
34232,21006,0.0
34399,4922,0.0
39447,5963,0.0
41878,30330,0.0
35239,8045,0.0
21052,24585,0.0
22556,26010,0.0
26845,3191,0.0
19789,8609,0.0
4230,12308,1.0
31572,14620,0.0
18810,19768,0.0
33868,32075,0.0
41067,15163,0.0
413,1130,0.0
17171,26381,1.0
28018,19812,0.0
9483,4349,0.0
43849,19003,0.0
31933,29657,1.0
3195,25422,0.0
464,6,0.0
14709,18630,0.0
2884,32737,0.0
18421,9354,0.0
23996,433,0.0
6390,11917,0.0
40066,25708,0.0
29532,7190,0.0
24780,26982,1.0
24186,29820,1.0
27537,5444,0.0
15938,21145,1.0
32343,18630,0.0
29487,20748,0.0
27204,30725,0.0
28579,11349,0.0
12604,4091,0.0
35147,29856,0.0
5905,23547,0.0
29774,21156,0.0
7966,24890,0.0
33565,23339,1.0
39737,3087,0.0
29685,12528,0.0
38111,10258,0.0
32635,16536,0.0
37142,352,1.0
13076,15116,0.0
27701,18780,1.0
30307,24107,0.0
46131,13434,0.0
28534,3421,0.0
17277,20594,0.0
40103,17713,0.0
23498,9058,0.0
20880,24188,0.0
11662,6366,1.0
38120,11294,0.0
3944,7734,1.0
19831,27936,0.0
25378,11088,0.0
17404,11680,1.0
27386,19267,0.0
35540,25285,0.0
44711,29657,0.0
25141,26578,0.0
19302,26332,0.0
39095,6478,0.0
18970,24124,0.0
5714,7042,0.0
40328,8772,0.0
15078,18615,0.0
26330,26298,0.0
4901,17089,1.0
8018,1782,0.0
25169,17672,0.0
28041,7978,1.0
18003,29928,1.0
45710,11251,0.0
23931,20184,0.0
8694,20834,0.0
26718,31498,0.0
45854,6478,0.0
38300,25218,1.0
682,18257,0.0
6479,21879,0.0
19221,9906,0.0
7588,2667,1.0
37045,16674,0.0
45797,32683,0.0
43989,28139,0.0
23831,20131,0.0
31262,11535,0.0
3482,20787,0.0
17070,21068,0.0
38476,30712,0.0
37436,21690,0.0
2276,25167,0.0
41946,19752,0.0
39503,14481,1.0
21301,27179,0.0
45883,16717,1.0
19340,29657,0.0
37463,25137,0.0
26036,5468,0.0
40689,29657,0.0
3572,24373,0.0
11851,23653,1.0
36603,20834,0.0
30291,19364,0.0
11070,31432,0.0
33240,29325,0.0
44243,27936,0.0
33994,27429,0.0
38070,9178,0.0
15116,24890,0.0
8069,5464,1.0
7440,13168,0.0
20712,32204,0.0
4123,20633,0.0
44258,395,0.0
24201,1322,1.0
22668,7894,0.0
12261,29657,1.0
39601,25132,0.0
42723,32293,0.0
7483,30362,0.0
37473,4068,0.0
37266,20678,0.0
10906,18796,0.0
45912,19043,0.0
12808,8124,0.0
31517,30918,0.0
22213,8385,0.0
45126,5095,0.0
38593,30320,1.0
30295,180,0.0
21705,637,0.0
11486,30349,0.0
42343,29657,1.0
6078,25624,0.0
18548,29657,0.0
40044,19267,0.0
20967,21653,0.0
30951,27932,1.0
26034,6406,0.0
15443,24572,0.0
23353,31683,0.0
16743,12315,0.0
109,20750,0.0
35314,26578,0.0
5872,16975,1.0
14675,11917,0.0
40970,2627,1.0
12645,11632,0.0
20116,30542,1.0
9920,26645,1.0
21822,8445,0.0
40474,11251,0.0
8943,4091,0.0
19969,2684,1.0
8072,29657,0.0
3820,19441,0.0
21554,13305,0.0
41446,8693,0.0
17853,14815,1.0
18050,11873,1.0
35290,1160,0.0
37242,20478,0.0
21411,21343,0.0
32020,28785,0.0
33472,29754,0.0
11940,31073,0.0
40419,13028,1.0
41145,21142,0.0
35085,5122,1.0
15878,15922,0.0
10924,23148,0.0
18199,18824,0.0
2339,21598,0.0
24741,8734,0.0
30166,26893,0.0
1360,14420,1.0
36604,8337,1.0
35351,28715,0.0
2901,2323,0.0
42804,23410,0.0
37365,11434,0.0
28803,8246,0.0
10684,7209,0.0
44684,26305,1.0
25798,27181,0.0
25384,24890,0.0
5446,7032,1.0
29005,20209,1.0
14610,18630,0.0
21277,18815,0.0
6457,30362,1.0
9816,20515,0.0
40691,7139,0.0
5702,16846,1.0
29744,4323,0.0
9985,8193,0.0
35539,32255,0.0
42084,20146,0.0
43262,11294,0.0
41057,1970,0.0
889,15423,0.0
32554,637,0.0
2630,23476,0.0
31935,20233,0.0
6166,25915,0.0
20826,24585,0.0
24262,31745,1.0
17429,21342,0.0
40874,16075,0.0
37097,16680,0.0
39186,29657,0.0
20615,5085,0.0
44998,15150,1.0
20035,8716,0.0
35208,22163,0.0
42815,32399,1.0
1442,6614,0.0
32672,20403,0.0
18359,19441,1.0
44882,29146,0.0
37507,25555,0.0
40379,9262,0.0
3986,29433,1.0
33261,5937,0.0
9024,29037,0.0
19812,20972,1.0
14893,30438,0.0
17725,20664,0.0
4416,23899,0.0
36387,6847,0.0
20545,1970,1.0
16565,10910,0.0
8237,3027,0.0
1963,16749,0.0
22111,13676,0.0
14864,19121,0.0
10199,7602,0.0
16069,23148,0.0
32245,20233,0.0
32384,30764,0.0
31731,31632,1.0
21397,20313,1.0
30933,29260,1.0
22472,15368,0.0
18064,25583,0.0
7493,5779,0.0
38815,14815,1.0
39790,29657,0.0
3877,12662,0.0
14114,2692,1.0
41131,14813,0.0
13634,23564,0.0
11917,9906,1.0
30104,26281,0.0
4233,8935,0.0
27866,32517,0.0
11892,23576,0.0
23369,25478,0.0
5494,28378,1.0
27834,21878,0.0
42079,3845,0.0
12628,13791,0.0
17090,24803,0.0
25735,7492,0.0
3334,9831,0.0
37920,30511,0.0
17105,29281,0.0
5415,8588,0.0
820,14853,0.0
26958,19441,1.0
44307,10047,0.0
27578,19267,0.0
1737,26072,0.0
19259,11994,0.0
29556,29281,0.0
9889,14199,0.0
33613,31966,0.0
41535,3027,0.0
23744,12251,0.0
20891,16161,0.0
28054,3359,0.0
39165,1981,0.0
6538,5085,0.0
37724,29359,0.0
30249,26503,1.0
2725,12271,0.0
36428,29657,1.0
32640,14177,1.0
20529,5955,0.0
30992,8065,1.0
30118,1970,0.0
22518,26959,0.0
13537,19552,0.0
36306,13027,0.0
12159,29369,0.0
25939,27482,0.0
26028,19568,0.0
21012,32213,0.0
16794,24139,0.0
32734,3034,0.0
39340,23778,1.0
33328,3783,0.0
1510,395,0.0
25920,26126,0.0
17446,14606,1.0
9156,1781,0.0
22362,15440,1.0
3161,26819,0.0
34541,7330,0.0
45811,18623,0.0
36636,2517,0.0
23200,18630,0.0
44896,23375,1.0
16997,9376,0.0
26718,13100,1.0
15476,25383,1.0
5324,4595,0.0
15329,4702,0.0
29361,28522,0.0
37225,24382,0.0
6189,5474,0.0
26958,20233,1.0
24275,29675,0.0
19045,8690,1.0
26361,29657,1.0
22834,14893,0.0
20671,5348,0.0
29011,28919,0.0
37415,4665,0.0
9920,2981,0.0
42321,6261,0.0
11523,25565,0.0
44942,12081,0.0
22088,30088,0.0
12958,11928,0.0
39788,2362,0.0
33925,29146,0.0
35942,6126,0.0
37454,5502,0.0
34727,26880,0.0
36140,5230,0.0
25184,19976,0.0
36345,2428,0.0
21007,22138,1.0
42614,7032,0.0
8317,26503,0.0
533,31683,0.0
30703,29531,0.0
38320,11639,0.0
9638,11532,0.0
2923,14167,0.0
7447,18169,0.0
29897,27664,0.0
8902,31427,0.0
17946,24382,1.0
18687,10267,1.0
35147,27263,0.0
19803,14968,1.0
15879,263,0.0
33488,7664,0.0
24329,31175,0.0
6458,15998,0.0
5084,21290,0.0
31922,20929,0.0
15777,21146,0.0
7303,15310,0.0
36049,15667,0.0
24810,25967,0.0
2687,24972,0.0
36534,23080,0.0
35514,30702,0.0
32979,12911,0.0
13781,12742,1.0
45667,10033,0.0
43765,24181,0.0
42427,28530,0.0
18845,18771,0.0
36807,6909,1.0
39150,15708,0.0
45549,21369,0.0
24813,29901,0.0
38026,28900,1.0
22794,21302,1.0
37929,6590,0.0
42453,814,0.0
29362,31702,0.0
22830,28153,0.0
9150,15361,1.0
7024,17968,0.0
7237,7484,0.0
8873,24175,0.0
30144,18789,0.0
44263,15423,0.0
2594,6191,0.0
15639,8609,0.0
22327,6261,0.0
2828,23148,0.0
19467,21290,0.0
32487,9131,0.0
44382,7534,0.0
6256,612,0.0
45035,19267,0.0
3543,26774,0.0
7800,15361,0.0
23102,5780,0.0
24108,29657,0.0
31206,29657,0.0
24695,32349,0.0
31648,27273,0.0
8977,1290,0.0
5310,31400,0.0
36799,17785,0.0
23109,7388,0.0
43016,28137,1.0
28484,23576,0.0
3348,12278,0.0
44578,7600,0.0
32481,31294,0.0
44307,31244,1.0
1129,3268,0.0
23822,4091,1.0
7627,4956,0.0
14453,12911,0.0
14160,20184,1.0
45508,6261,0.0
10990,18630,1.0
33857,29657,1.0
764,25722,0.0
5340,7551,0.0
3657,20131,0.0
17873,32403,0.0
43271,12747,1.0
8369,32349,0.0
5409,13048,1.0
13812,24866,0.0
4865,12974,0.0
19741,4439,0.0
44302,19932,0.0
2963,22860,0.0
8516,29657,0.0
9624,4013,1.0
35570,11639,1.0
7793,29203,0.0
959,12160,1.0
22907,8924,0.0
30536,11349,0.0
42437,4444,0.0
9102,17089,0.0
13462,20515,0.0
22336,5030,0.0
27163,24107,0.0
6522,1970,0.0
26206,24954,0.0
39422,11194,0.0
7584,15971,0.0
23161,12528,1.0
33131,30196,0.0
27334,21248,1.0
35851,424,0.0
4392,18574,0.0
19399,13725,0.0
4298,24023,0.0
19356,738,0.0
26144,18630,0.0
16457,6617,0.0
11929,15188,1.0
14783,21163,0.0
17825,6553,1.0
23996,31048,0.0
24170,8931,1.0
25420,21420,1.0
19803,13951,1.0
37786,16972,0.0
24533,28459,0.0
501,10222,0.0
21290,31611,0.0
11667,3039,0.0
8262,28400,0.0
684,6890,0.0
12384,11155,0.0
34054,31723,1.0
14177,22234,0.0
7526,30546,0.0
23174,22358,0.0
34538,6012,0.0
16631,4279,0.0
21464,5730,1.0
44066,4899,0.0
18445,21411,0.0
35169,23930,1.0
264,20630,0.0
19256,8994,0.0
24424,26660,0.0
22887,8794,0.0
33504,29657,0.0
25478,7420,0.0
31447,12981,0.0
14828,15667,0.0
13570,31525,1.0
2009,29433,0.0
18943,29401,1.0
13102,12149,0.0
2966,12067,0.0
3781,10382,0.0
28719,16798,0.0
12292,19954,0.0
45644,18063,0.0
28825,29824,0.0
26655,4935,0.0
17481,3601,0.0
8752,4496,0.0
11753,56,1.0
36486,13526,0.0
23597,1782,1.0
36938,1932,0.0
33435,8949,0.0
19158,27664,0.0
2816,3812,0.0
37854,26273,0.0
16435,3039,1.0
7753,4264,0.0
13287,2787,0.0
7271,7476,0.0
39371,10874,0.0
2873,18954,1.0
24672,12295,0.0
19558,7976,1.0
28207,9424,0.0
23865,11434,0.0
29521,32605,0.0
43126,17968,0.0
11459,12635,1.0
40659,27604,1.0
17110,11928,0.0
40043,25344,0.0
42079,6112,0.0
2060,20945,0.0
13070,11251,1.0
