userID,itemID,prediction
24549,28227,0.0
2455,13007,0.0
1524,6559,3.0
15614,30467,0.0
36088,21089,2.0
26866,19338,0.0
2393,8449,0.0
3740,691,0.0
38351,19649,0.0
17038,17968,1.0
25120,21240,0.0
22972,27808,3.0
33854,29660,0.0
4999,6261,0.0
7418,3173,0.0
28671,21433,0.0
4107,18796,4.0
24596,24124,0.0
10788,32605,0.0
13731,23148,0.0
40196,5415,1.0
36992,19267,0.0
18417,28411,0.0
36169,5926,0.0
42587,10355,0.0
10604,5213,0.0
10968,20696,0.0
25758,18630,0.0
5955,19204,0.0
10183,15667,0.0
1690,2684,0.0
1578,22549,0.0
12035,9263,0.0
33972,12528,0.0
21930,1732,0.0
23155,9429,0.0
4564,12871,0.0
12302,11847,4.0
44832,32349,0.0
33516,2068,0.0
26985,4088,0.0
43251,29657,0.0
20461,19229,0.0
38351,20131,0.0
15007,20044,0.0
19754,15300,0.0
8430,5988,0.0
36131,18630,0.0
22235,28715,0.0
35990,19816,0.0
28610,6923,2.0
17049,24140,0.0
9675,14526,0.0
19060,30133,4.0
21347,4702,0.0
21098,6271,0.0
8488,3423,0.0
8953,32271,0.0
34890,13879,0.0
2879,6819,0.0
32946,26413,4.0
40437,28758,2.0
9532,31073,0.0
30882,31611,0.0
34340,26029,0.0
28966,4325,1.0
32948,26028,0.0
28292,29681,0.0
3900,2911,0.0
16606,6024,0.0
30084,12663,0.0
26047,21827,0.0
12827,20266,0.0
22581,15440,0.0
38747,18630,0.0
7243,11988,0.0
36428,21450,0.0
15670,1284,2.0
33179,16251,0.0
22432,20164,0.0
1155,21134,0.0
28813,6935,0.0
24201,7330,0.0
12977,29657,4.0
19788,28256,0.0
5604,29995,0.0
10236,9134,0.0
29258,26448,0.0
13805,7034,0.0
12282,3391,0.0
26430,23112,0.0
40485,23257,3.0
11799,13305,0.0
45326,11294,0.0
23690,8206,0.0
41199,1931,0.0
9607,17314,0.0
23277,6261,0.0
7185,14815,0.0
32817,2165,3.0
31550,25760,4.0
3587,7976,3.0
17742,16067,2.0
15540,15357,0.0
3711,6115,0.0
18395,19792,0.0
11650,10646,0.0
42835,25993,0.0
30446,13168,0.0
12898,2891,0.0
22890,8350,0.0
24676,1576,0.0
26811,25129,0.0
30840,18338,0.0
24069,30693,0.0
34322,14005,4.0
37363,14552,0.0
41633,13810,0.0
19608,18569,0.0
4305,29657,0.0
17255,32349,0.0
23621,17489,0.0
29543,13752,1.0
37790,18630,4.0
37274,5053,0.0
9920,18181,0.0
43042,23050,3.0
42287,21305,0.0
26737,4135,0.0
33097,18954,0.0
45022,17699,4.0
11063,23534,0.0
21424,31494,0.0
45833,14971,4.0
38012,25255,2.0
19932,4600,0.0
36413,25572,0.0
33776,7476,1.0
16686,18881,0.0
4371,23534,0.0
15011,3074,0.0
13128,19163,0.0
17256,1629,0.0
5678,6147,0.0
23248,30795,0.0
2200,15730,0.0
9447,4049,0.0
43167,23050,0.0
38283,30546,4.0
41943,11251,0.0
41970,14707,0.0
2058,12067,0.0
39428,19353,0.0
11227,8941,2.0
4014,6147,0.0
39550,11513,0.0
45301,4402,0.0
37128,3034,0.0
27012,29534,0.0
11626,28096,0.0
44731,12663,0.0
36104,4066,0.0
7952,15651,0.0
13761,1970,0.0
35988,15116,0.0
37048,169,0.0
9176,19795,0.0
26036,5468,0.0
5285,2943,3.0
4827,10703,4.0
19772,4027,0.0
28775,2428,0.0
22728,217,0.0
36300,1970,0.0
29159,17484,0.0
17198,3957,0.0
18888,18846,0.0
4226,24450,0.0
24359,10221,4.0
46068,26273,0.0
2379,16276,0.0
8212,4156,0.0
1910,8969,0.0
12717,7032,4.0
8543,13676,0.0
37558,10299,0.0
5126,19281,0.0
42893,24299,1.0
41822,28827,0.0
24148,3520,0.0
34868,14453,0.0
13202,26159,0.0
24229,395,0.0
17361,30947,0.0
13595,17458,0.0
3186,6381,2.0
22078,28785,0.0
36177,23280,0.0
7939,9271,0.0
10567,8523,0.0
14949,798,3.0
14531,15423,0.0
22344,24991,0.0
1656,29848,0.0
33639,5059,3.0
45549,9831,0.0
43583,4093,0.0
21878,26381,1.0
34573,2519,0.0
18797,1895,0.0
7992,27145,0.0
11810,28715,0.0
35147,23708,0.0
3038,10966,0.0
43318,27095,0.0
11662,6366,3.0
43140,8662,2.0
35042,157,0.0
29942,25281,0.0
15607,10258,0.0
41967,19820,0.0
45870,29342,0.0
26294,19652,2.0
37911,1998,0.0
39350,31392,0.0
1167,25129,0.0
39,20131,0.0
12510,32349,0.0
2604,31347,0.0
24722,20131,0.0
10228,23905,1.0
14893,30438,0.0
39057,4571,0.0
40139,25907,0.0
1804,19455,0.0
4993,15423,0.0
33057,1322,0.0
18350,31812,3.0
12611,29995,0.0
18989,2160,3.0
18629,8343,1.0
34293,12302,0.0
19874,9649,0.0
41429,15197,2.0
44945,10308,0.0
11043,27903,0.0
11524,11104,0.0
45307,3423,0.0
45495,19751,0.0
37709,24576,0.0
44844,20922,1.0
11919,28601,0.0
22890,3942,0.0
22599,2517,0.0
32592,24094,0.0
34695,692,0.0
16359,13330,0.0
41822,25856,0.0
31241,26170,0.0
15870,13345,0.0
30033,20540,0.0
13002,25789,0.0
10423,12761,0.0
2858,21384,0.0
19036,29657,0.0
5828,10659,2.0
2521,14853,2.0
2783,25383,0.0
8713,5973,0.0
39570,31252,0.0
22079,1841,0.0
26696,5373,0.0
32838,5076,1.0
5780,3128,0.0
10032,22990,2.0
35562,31122,0.0
28888,32254,0.0
13273,24175,0.0
39850,22498,0.0
6305,22374,0.0
32164,32204,0.0
27291,12774,2.0
42598,14893,4.0
30004,3423,0.0
32790,9906,0.0
19669,13676,0.0
36451,14342,2.0
5053,29944,3.0
37414,21596,0.0
15414,8451,0.0
31780,31673,0.0
30737,28314,4.0
11812,1587,0.0
3321,4935,0.0
39388,11100,0.0
13465,18815,0.0
17044,14291,0.0
1169,19816,1.0
30277,15527,0.0
20064,15688,0.0
7677,15423,0.0
38385,2259,0.0
28165,14146,0.0
35625,19267,4.0
14563,30173,0.0
18157,8844,0.0
36467,23582,0.0
15094,32751,0.0
8550,14944,0.0
24492,5074,0.0
6799,6105,0.0
20730,32349,0.0
17846,10869,0.0
25342,32561,0.0
45974,28785,0.0
16913,13675,0.0
7744,12457,0.0
32732,14002,0.0
34883,12678,0.0
6271,23956,0.0
40458,23337,0.0
19592,21440,0.0
32088,11669,0.0
11249,30362,0.0
6282,26660,0.0
40750,6599,0.0
34159,11615,0.0
18442,24929,0.0
35978,11136,0.0
3333,16396,0.0
38628,17645,0.0
42943,19359,0.0
29005,16852,0.0
39057,17983,0.0
24972,29820,0.0
12261,31265,0.0
5972,3997,3.0
2426,28827,0.0
11319,23064,0.0
41131,21152,0.0
42673,14495,0.0
32010,4935,0.0
15725,30626,0.0
30049,2130,0.0
37472,23148,0.0
32468,7937,0.0
19530,29856,0.0
41125,3028,0.0
16471,11983,0.0
38547,4125,0.0
22142,26170,0.0
502,2891,0.0
27895,18630,0.0
695,14815,3.0
1402,11908,0.0
18895,19017,0.0
6489,195,0.0
29399,255,0.0
29551,4743,0.0
30029,23621,0.0
27642,25838,1.0
21102,18858,0.0
42812,15389,0.0
16244,18116,0.0
3154,18154,0.0
44872,10376,0.0
6256,31361,0.0
14854,10409,0.0
2494,7644,0.0
42241,25950,0.0
23544,18154,0.0
5050,11928,0.0
41294,17499,0.0
13605,20945,0.0
44370,11063,0.0
39377,9051,0.0
36057,2321,0.0
20334,29433,0.0
24682,5221,0.0
23135,20802,4.0
13207,11941,0.0
13218,18630,0.0
6340,2242,0.0
45967,17645,0.0
17604,5349,0.0
45083,11415,0.0
4640,11337,1.0
11619,1061,0.0
28672,13825,0.0
6484,29819,0.0
35902,8021,4.0
80,5907,0.0
3027,1841,0.0
27226,25859,0.0
14201,18630,0.0
30272,7913,0.0
31410,7997,0.0
31814,16900,0.0
19829,5654,0.0
34471,2113,0.0
42614,22074,0.0
16899,4902,0.0
26161,9649,0.0
13019,4429,0.0
15799,29345,0.0
24705,23050,0.0
6978,11994,0.0
16192,5783,4.0
46056,10991,0.0
33309,24051,0.0
16550,13141,0.0
2927,4616,3.0
45830,18846,0.0
35157,6731,4.0
44073,24904,0.0
28665,23797,0.0
9441,10258,0.0
26339,7567,0.0
33170,3128,0.0
33741,24264,0.0
41239,8779,0.0
3507,4702,0.0
26536,32714,0.0
11669,23189,0.0
18897,11251,1.0
8117,29233,0.0
1453,23050,0.0
15701,25993,0.0
24956,4193,0.0
19967,10467,0.0
10605,4417,0.0
43396,16804,0.0
844,4702,0.0
2300,8456,0.0
44862,1633,0.0
35842,23112,0.0
23643,31554,0.0
39938,8021,1.0
10905,3341,0.0
42814,24890,0.0
27241,23582,3.0
16493,29785,0.0
4152,4535,0.0
5255,32014,3.0
23016,7311,0.0
37469,7385,1.0
21672,11120,1.0
3599,8924,0.0
25777,11009,0.0
36708,7158,0.0
24648,15111,0.0
36067,11251,0.0
42405,28532,0.0
4799,794,0.0
45326,8155,0.0
13041,29736,2.0
38773,7032,0.0
41092,1782,0.0
32283,20131,0.0
10581,32349,0.0
1743,22142,2.0
5280,12439,0.0
11130,27664,0.0
19850,19121,0.0
10594,32349,0.0
19808,13514,0.0
11072,4808,0.0
15646,25535,1.0
4545,4869,1.0
16042,18630,0.0
27981,24299,0.0
9999,8156,0.0
34195,12666,0.0
33444,30445,2.0
4014,18237,0.0
16723,550,0.0
17633,4424,0.0
11353,19971,4.0
30675,25045,0.0
20240,13700,0.0
39720,20034,0.0
39652,25207,0.0
9304,9559,0.0
36584,7734,0.0
27206,18829,0.0
12929,16017,0.0
9796,12528,0.0
42094,11917,0.0
21151,16294,0.0
37970,26170,4.0
3900,22911,0.0
42041,11928,0.0
20439,11048,0.0
3237,6363,4.0
9150,8924,0.0
43339,15667,2.0
43123,24389,0.0
29443,16609,0.0
22617,14291,0.0
2533,1732,4.0
28018,23582,3.0
11946,1756,3.0
43967,5474,0.0
27650,20295,0.0
22625,27632,0.0
40846,31812,0.0
3082,9205,0.0
16716,2350,0.0
32487,1781,0.0
35062,15423,0.0
39181,4325,0.0
26690,7479,0.0
6821,25406,2.0
3208,19976,0.0
948,4935,0.0
195,25789,0.0
1551,5981,0.0
910,20028,0.0
30268,31885,0.0
12281,23582,0.0
2870,425,1.0
42013,25917,0.0
34809,13676,4.0
34392,16433,0.0
18454,11251,2.0
5532,11251,0.0
30070,4702,0.0
44005,1782,0.0
44073,10849,0.0
28364,30126,0.0
3579,31244,0.0
29019,12872,0.0
29151,12373,0.0
22152,3834,0.0
24544,12528,0.0
26806,24299,0.0
35351,13031,0.0
10118,19771,0.0
13137,20081,0.0
33279,18181,0.0
25644,21350,0.0
8562,11597,2.0
24919,26332,2.0
33286,23905,0.0
22167,13700,3.0
44887,18630,0.0
40928,24954,0.0
6822,20209,0.0
46011,20131,0.0
12400,12773,0.0
44305,2264,0.0
7082,20769,0.0
20709,31028,3.0
2970,6853,0.0
11851,28894,0.0
22028,32204,2.0
20254,11349,0.0
33548,32204,0.0
13356,31480,0.0
35683,13752,2.0
33217,30062,0.0
45325,11251,0.0
4005,14219,0.0
28160,24051,3.0
24389,10900,0.0
24,31774,0.0
33870,16705,0.0
11550,6559,1.0
24801,4320,0.0
38964,8888,0.0
7590,13825,2.0
35165,26043,0.0
23110,31258,0.0
19191,18630,0.0
14829,4532,2.0
1695,21145,1.0
43944,19910,0.0
35827,6180,0.0
28963,20180,0.0
40968,29820,0.0
18489,24890,2.0
23746,2500,0.0
32792,25057,0.0
33599,25583,0.0
9016,14711,0.0
30778,18144,0.0
38061,25646,0.0
13590,32324,0.0
43107,18680,2.0
32008,16629,0.0
43224,17499,0.0
45000,6907,0.0
26196,11219,0.0
37845,5464,0.0
18398,26545,0.0
28183,14711,0.0
33123,24576,0.0
29210,26381,0.0
17999,29345,0.0
42936,25422,0.0
44532,20300,0.0
16307,25150,3.0
28461,13367,4.0
26294,4193,0.0
38413,11666,0.0
35201,25950,0.0
3213,10338,0.0
28228,13675,0.0
6795,9262,0.0
23719,13999,0.0
25716,6711,0.0
37720,21911,0.0
228,25859,0.0
36310,22088,0.0
20738,26010,0.0
33064,3039,0.0
33397,4705,0.0
33276,28408,0.0
14548,30199,0.0
17276,16059,0.0
12207,17269,0.0
40012,612,0.0
15453,19281,0.0
33278,18630,0.0
841,23088,1.0
12253,25993,2.0
9017,29365,0.0
19728,20769,0.0
24679,30690,1.0
27578,7158,0.0
5437,22963,0.0
6393,2296,0.0
496,24140,0.0
41852,20131,0.0
2661,3501,0.0
34532,16610,0.0
28315,24954,0.0
21820,25115,0.0
16648,29657,3.0
30035,1705,0.0
14997,27126,2.0
4821,4922,0.0
12031,15173,0.0
34097,5891,0.0
9060,13967,0.0
34791,29657,0.0
9563,20034,0.0
37125,15922,0.0
18920,11251,0.0
26995,11434,0.0
26939,14254,0.0
19791,10410,0.0
31544,28260,0.0
31898,4066,0.0
29843,29027,0.0
15383,26072,0.0
6737,3764,0.0
19684,8705,0.0
25169,7891,0.0
30556,13168,0.0
6375,17785,0.0
11627,24193,0.0
39917,22757,0.0
45807,2517,3.0
35886,18630,4.0
43955,5981,0.0
45593,23337,3.0
20770,20146,0.0
31710,13020,0.0
3684,19923,0.0
44395,27381,0.0
22432,13027,0.0
21620,21762,0.0
26078,5165,4.0
19465,26468,0.0
15824,27990,2.0
16794,24139,0.0
28999,21305,3.0
28773,10875,0.0
6074,19431,0.0
27055,4360,0.0
27501,7997,0.0
7263,1970,0.0
2194,4680,0.0
44038,7120,0.0
36768,16075,0.0
45561,24254,0.0
45924,12791,0.0
27225,4615,0.0
10021,7923,0.0
44981,11088,0.0
21330,8935,0.0
3097,17016,0.0
18701,17167,0.0
17839,18488,0.0
25174,15701,0.0
14857,1252,0.0
13728,13305,0.0
27912,7894,0.0
17992,11188,0.0
6109,4300,0.0
45037,4325,0.0
7145,19267,0.0
18931,12773,0.0
10051,2684,0.0
44826,20594,1.0
45281,3296,0.0
23836,8447,0.0
8080,21690,0.0
36745,18630,0.0
32203,9593,0.0
39045,9134,0.0
14651,24535,0.0
33217,20564,2.0
8310,6261,0.0
38785,30918,0.0
1264,20993,0.0
38824,31540,0.0
29783,32583,0.0
28797,8705,0.0
15835,17167,0.0
38558,20266,0.0
45561,493,0.0
35199,14336,1.0
44135,15141,0.0
7930,11774,0.0
25004,15971,0.0
13914,8065,0.0
25112,26136,0.0
35425,31831,0.0
16148,18058,0.0
18068,30320,0.0
35028,30899,4.0
42318,11251,0.0
11503,32075,0.0
15712,27366,0.0
1421,20664,4.0
29478,11434,0.0
10284,17193,0.0
36517,20672,0.0
160,6261,0.0
17143,395,0.0
38941,12974,0.0
27553,27150,2.0
42828,8371,0.0
15105,758,0.0
20006,20028,0.0
10957,18574,0.0
11812,30610,0.0
45593,30087,0.0
39496,23298,0.0
44082,13825,3.0
14968,4660,0.0
37395,6,0.0
5485,24139,0.0
12545,17453,1.0
40023,2517,0.0
37413,20478,0.0
236,26660,0.0
37436,18623,0.0
3559,21346,1.0
29774,31702,0.0
27071,16062,0.0
3977,4441,0.0
34744,20478,0.0
40247,16972,0.0
31786,23004,0.0
28372,31879,0.0
19175,14254,0.0
19285,6261,0.0
19999,31073,3.0
43704,19043,0.0
44356,23582,0.0
18138,26503,0.0
24608,30607,0.0
37786,26896,3.0
22194,20204,0.0
7841,12782,0.0
14909,4418,1.0
22878,29657,0.0
33611,15666,0.0
28091,1970,0.0
24420,8055,0.0
42427,26605,0.0
3002,19300,0.0
30764,2417,0.0
15824,16075,2.0
39111,24756,0.0
10016,6263,0.0
1965,19976,0.0
41351,9262,4.0
18253,18630,0.0
23297,2601,0.0
34727,8004,3.0
37273,8285,0.0
39627,19017,0.0
13692,30764,0.0
19671,6909,4.0
44965,29660,0.0
17582,21223,0.0
12213,5221,0.0
40729,25100,0.0
29586,16802,0.0
38579,22281,0.0
35701,26143,0.0
46056,29459,0.0
1546,15116,4.0
35203,29829,0.0
27339,22860,2.0
3085,18360,3.0
32172,18006,0.0
12882,17089,1.0
19025,23991,0.0
4945,31615,1.0
20327,7976,1.0
18227,29928,0.0
18331,11890,0.0
39098,28682,0.0
4176,1252,0.0
17315,7021,2.0
696,19267,4.0
7448,8230,0.0
27213,17749,4.0
44096,5801,4.0
18836,11088,0.0
43239,24299,0.0
1596,29700,0.0
36498,24107,0.0
16620,20638,0.0
41627,15242,0.0
16357,30362,0.0
25837,9185,0.0
20798,10958,0.0
32616,15389,0.0
3463,2446,0.0
3532,11526,0.0
44650,2627,0.0
32344,6261,0.0
14394,8139,0.0
12110,22836,4.0
24197,15566,0.0
16698,31701,0.0
31285,29342,0.0
8275,25285,4.0
28607,14005,0.0
39165,23582,1.0
36701,6898,0.0
459,9199,0.0
31648,27273,0.0
8216,4975,0.0
21432,26589,0.0
38588,5891,0.0
28491,14893,0.0
2433,12803,0.0
37974,18630,0.0
130,10376,0.0
24848,9185,0.0
6752,13752,0.0
12162,19880,0.0
26354,875,1.0
36535,24569,4.0
12686,30158,1.0
15677,10341,0.0
24661,21088,0.0
23328,20792,0.0
1237,9756,0.0
20071,11340,0.0
45763,29322,0.0
7600,3727,0.0
23053,20131,0.0
29544,23050,0.0
26770,32329,0.0
1285,29660,0.0
28416,22273,0.0
36456,18796,0.0
10125,19267,2.0
12095,12528,0.0
22960,16666,0.0
7385,3579,3.0
41369,2104,0.0
26630,12974,0.0
39065,22987,0.0
39872,5237,0.0
25814,29923,3.0
11189,11030,3.0
33933,24905,0.0
19109,1705,0.0
37938,24056,0.0
501,24389,0.0
43354,20403,0.0
11237,18630,0.0
45559,28587,0.0
39268,30926,0.0
17423,18478,0.0
19644,15268,4.0
424,9325,0.0
29584,5788,4.0
41636,30772,0.0
16535,16563,0.0
7749,26387,0.0
27432,16059,0.0
18327,26670,0.0
46136,30368,0.0
17660,7168,0.0
31649,13743,4.0
27130,23050,0.0
31021,15423,0.0
927,7032,0.0
2814,26354,0.0
2237,24145,0.0
3640,21535,0.0
37444,27497,4.0
36130,18006,0.0
28162,8941,0.0
3195,25422,0.0
44465,8505,0.0
26953,26804,2.0
15452,18569,0.0
19408,1970,3.0
35930,4595,0.0
22705,27889,0.0
6224,29657,0.0
18865,18630,0.0
6618,20204,0.0
33074,3479,0.0
26866,7321,0.0
13228,6261,0.0
39584,14815,0.0
5888,15048,0.0
14855,16433,0.0
40549,23088,1.0
28590,5646,0.0
30258,31877,2.0
20604,30992,0.0
30280,3992,0.0
34920,28484,0.0
13450,29657,0.0
41283,12528,0.0
7573,29657,0.0
34377,21626,1.0
43614,15397,0.0
38202,6112,1.0
12693,6971,0.0
34414,23977,0.0
44064,17607,2.0
14584,20184,0.0
37837,1449,3.0
14758,23691,0.0
26782,20266,0.0
37825,31400,0.0
29745,29660,0.0
13614,30445,1.0
4296,19281,0.0
24769,18630,0.0
4452,20336,4.0
22219,21011,0.0
4973,22182,0.0
14287,17524,0.0
40328,8772,0.0
959,29288,0.0
7942,6822,0.0
31993,3614,2.0
10289,20411,0.0
21699,23677,0.0
17241,18630,0.0
38959,24097,0.0
8307,30989,4.0
40991,29660,0.0
25260,4806,0.0
6487,15376,0.0
9333,2517,3.0
27583,20478,0.0
2198,11434,0.0
2202,11415,3.0
34970,11251,1.0
35539,6295,3.0
29922,1970,0.0
7922,8398,0.0
29332,11024,0.0
36165,26332,0.0
40768,9917,0.0
6894,17150,0.0
31556,14645,0.0
2773,18006,0.0
35752,5616,4.0
35370,19649,0.0
39095,27871,0.0
20880,3797,0.0
41060,24576,0.0
28976,30776,0.0
21402,5743,0.0
7358,27179,0.0
8823,21163,0.0
42208,28573,0.0
23784,19824,0.0
24025,9906,0.0
28023,1322,2.0
4108,17560,0.0
8011,4066,4.0
39969,13187,0.0
15299,8867,0.0
18390,20336,0.0
17447,28096,0.0
4879,28184,0.0
17737,5654,0.0
20322,31723,0.0
4424,10625,0.0
6712,18796,0.0
36265,3173,0.0
28369,29322,0.0
2326,23050,0.0
15123,16820,0.0
38319,18360,3.0
4028,23715,1.0
24208,25979,0.0
15933,10131,0.0
37257,7976,0.0
31462,18630,0.0
4612,20436,0.0
7237,25677,0.0
16338,20131,1.0
29068,1841,1.0
36586,12635,1.0
25728,6755,0.0
28730,26190,0.0
23352,8578,0.0
43318,31567,0.0
78,12635,0.0
33157,15920,0.0
8174,15423,4.0
39297,28225,0.0
12150,5926,4.0
9386,9256,0.0
44251,29657,0.0
41921,22681,0.0
19707,21422,0.0
11574,17293,0.0
28163,20572,0.0
6632,7199,0.0
27953,20769,0.0
40333,12528,0.0
2256,13028,0.0
40767,25895,0.0
17835,9262,0.0
38281,13302,0.0
35587,6112,0.0
38025,25802,0.0
36292,31896,3.0
19109,6559,4.0
40659,2113,4.0
40363,13924,0.0
13737,20637,0.0
7966,19896,0.0
27027,9262,0.0
12922,10281,0.0
33610,24071,0.0
7671,16680,0.0
30736,23246,0.0
31990,23534,1.0
15974,11392,0.0
2788,22860,0.0
21178,25565,0.0
17914,18630,0.0
26751,9757,0.0
45345,5880,0.0
37114,32274,0.0
16684,30344,0.0
37489,1841,0.0
10248,21596,0.0
40082,2113,4.0
8298,25993,0.0
43004,8155,0.0
2624,20696,0.0
11635,28260,0.0
4451,20131,0.0
27211,31262,0.0
12403,16059,0.0
26763,20131,0.0
44564,25050,2.0
23411,18863,0.0
45541,20994,0.0
4589,4660,0.0
33371,24401,0.0
10578,27126,0.0
8298,1428,3.0
16121,7199,0.0
33915,15385,0.0
275,24236,0.0
3058,24705,0.0
21390,17971,0.0
5218,6261,3.0
18128,4561,0.0
9487,27263,4.0
27385,4091,0.0
959,12160,3.0
9478,9215,0.0
20464,8737,2.0
36878,9836,0.0
5203,30857,0.0
45912,18215,3.0
10993,27889,0.0
18944,1970,0.0
38907,12528,0.0
16306,12955,0.0
29844,5076,1.0
26294,20562,0.0
41106,27831,3.0
42826,26799,0.0
12531,6923,0.0
5144,263,0.0
5598,3805,0.0
23996,2148,0.0
15291,26503,0.0
2883,25739,2.0
25518,25129,0.0
39917,14714,0.0
39098,28411,0.0
11834,22341,0.0
27600,5974,0.0
21862,19976,0.0
22759,18630,1.0
4433,4759,0.0
346,13392,0.0
29391,7644,0.0
22608,22252,3.0
11631,8797,4.0
16470,6670,2.0
13467,26660,0.0
11562,14763,0.0
20389,13791,0.0
35861,6774,0.0
34833,23079,0.0
39189,30368,0.0
5837,22477,0.0
23438,19519,0.0
8338,5090,0.0
32656,30,0.0
39888,18154,0.0
28723,16059,3.0
18943,6365,4.0
955,18150,0.0
21817,7739,0.0
37513,24712,0.0
9112,11728,0.0
37690,19281,0.0
29195,21025,0.0
12421,5060,0.0
10015,8935,0.0
28913,29935,0.0
3815,27891,0.0
7299,20664,3.0
17652,7032,1.0
42877,7146,0.0
33075,24975,0.0
9629,2588,0.0
45912,19043,0.0
38978,27444,0.0
8300,6438,0.0
44014,11251,0.0
30558,28807,0.0
21810,8705,0.0
4348,16101,1.0
14458,11349,3.0
16582,1782,1.0
28176,21827,0.0
7321,18843,0.0
35844,30320,2.0
34565,7476,0.0
26979,714,0.0
23305,31962,0.0
31290,11188,0.0
43016,24368,0.0
19669,20131,0.0
29824,31518,3.0
24635,18630,0.0
19390,17420,0.0
23633,22374,0.0
30350,11614,0.0
17633,31850,0.0
10605,26387,0.0
25754,24368,0.0
34126,31812,1.0
19899,3320,4.0
36204,24905,0.0
31463,20515,0.0
24910,10892,0.0
2225,12176,0.0
44573,24803,0.0
27347,19976,0.0
28169,16629,0.0
28605,6821,0.0
7906,22915,0.0
29520,11928,0.0
22879,31265,2.0
35779,25381,0.0
10589,24716,0.0
26805,19725,0.0
38186,9987,0.0
43109,29186,3.0
20433,1717,0.0
22449,26381,2.0
26144,31683,0.0
14196,26159,0.0
10590,13636,0.0
18207,9906,4.0
44976,15445,2.0
27812,12809,0.0
23321,25152,3.0
3730,27836,4.0
30804,23337,0.0
30182,26043,0.0
19391,3812,0.0
32668,11163,0.0
14209,8615,4.0
573,2232,0.0
8468,20131,4.0
16038,4136,4.0
10270,17070,3.0
15268,1232,0.0
15395,31361,0.0
25995,32467,0.0
35231,25950,1.0
40586,5387,0.0
35248,11269,0.0
12918,5154,0.0
9983,19267,0.0
32296,161,1.0
42573,30349,0.0
589,15971,0.0
42511,29657,0.0
19221,8927,2.0
37485,12505,0.0
25385,22281,0.0
13681,20628,1.0
25326,11120,0.0
25489,10739,4.0
2049,27129,0.0
32867,22987,0.0
40049,3805,0.0
28318,12349,0.0
24784,9492,0.0
25475,2889,0.0
28311,10458,1.0
28765,3039,0.0
43386,21290,0.0
23700,4849,0.0
22370,16830,0.0
19634,20879,0.0
12580,28573,0.0
44652,18630,0.0
4675,25517,0.0
43395,11647,0.0
31802,1509,1.0
38604,30610,0.0
24615,32623,3.0
3648,32362,0.0
42464,19606,0.0
40207,20790,0.0
15541,13909,0.0
7635,9783,0.0
18672,7978,0.0
26044,1782,0.0
34603,29386,0.0
38858,11454,0.0
42668,25915,0.0
8094,8779,2.0
16665,6930,0.0
37135,5153,0.0
30798,587,0.0
15989,376,0.0
13692,19390,0.0
13427,15036,0.0
13961,13675,0.0
39900,27444,0.0
6282,14146,2.0
8275,23534,0.0
46103,28433,0.0
23239,14420,0.0
39258,5085,0.0
192,6768,0.0
25722,16673,0.0
11670,10672,0.0
3414,1435,0.0
17853,5191,0.0
32187,26043,0.0
29183,6888,0.0
8668,18678,0.0
26603,16972,0.0
34181,30484,4.0
18901,31567,0.0
42407,395,0.0
22130,27263,0.0
22361,14865,3.0
42203,11434,0.0
43688,24299,0.0
25510,5973,0.0
3414,10611,4.0
12926,18630,0.0
2028,8366,0.0
31499,17167,0.0
41871,10376,0.0
481,30533,0.0
36333,1906,0.0
11055,18630,0.0
20371,18771,0.0
42936,11048,1.0
12424,17546,0.0
25031,4027,0.0
37429,19229,3.0
40214,21070,0.0
43372,12642,0.0
23720,2684,0.0
46036,17370,0.0
34695,26342,0.0
42084,20515,0.0
17795,411,0.0
23123,19267,0.0
30035,10967,0.0
13537,23411,0.0
18542,9649,0.0
34043,30138,2.0
3937,15387,0.0
19745,7175,0.0
3692,3074,2.0
23606,20876,0.0
37999,16041,0.0
40057,3128,0.0
23872,11251,0.0
21988,27347,0.0
13556,6909,3.0
33514,23449,0.0
3270,17463,0.0
42790,16846,0.0
25474,3423,4.0
5681,16013,0.0
9922,11632,0.0
29599,16017,0.0
22560,24531,0.0
11163,20694,0.0
10970,1143,0.0
12355,13500,0.0
1907,4439,0.0
13611,16319,3.0
28487,7298,0.0
17204,23582,1.0
3320,23956,0.0
38834,27263,0.0
10518,1970,0.0
21296,4441,0.0
38401,20338,3.0
19447,12911,0.0
39160,24382,0.0
6687,29657,0.0
1168,24865,2.0
1332,30712,0.0
26781,29657,4.0
41427,4603,0.0
3973,2517,0.0
25099,25722,0.0
32044,15423,0.0
12929,3678,0.0
34840,30165,4.0
39000,9150,0.0
34929,1781,0.0
9753,4935,0.0
17992,4193,0.0
7973,5468,0.0
5521,40,2.0
31899,20948,0.0
12534,11688,0.0
8116,28103,0.0
13723,32007,0.0
18943,29401,2.0
45378,4660,0.0
34747,11841,0.0
25247,29928,0.0
29582,20084,0.0
19418,16675,0.0
35779,32176,0.0
21821,25422,3.0
24460,9181,0.0
34288,4832,0.0
31677,18630,4.0
15022,16059,0.0
35644,26387,0.0
31535,30011,0.0
34992,637,0.0
45811,24557,0.0
15411,20300,0.0
17649,29657,3.0
8404,16294,0.0
3785,31893,0.0
45121,18569,0.0
6925,10133,0.0
11044,3529,0.0
39156,23288,0.0
10628,20138,0.0
38594,27384,0.0
25489,9221,0.0
25763,15423,0.0
17668,16391,0.0
11270,26143,0.0
8339,22213,4.0
6032,17419,0.0
